Number,Family,MaxAge,Year,Class,UMAP_1,UMAP_2,geo_1,geo_2,Scaled_Rad_1,Scaled_Rad_2,Cluster
131-47,PINACEAE,9.0,1946,Pinopsida,-0.531996488571167,10.648869514465332,1.0537608300267038,2.4387395096987348,3.3828934348292656,1.2312725159724058,4
22780,PINACEAE,61.0,1946,Pinopsida,3.026505708694458,8.428227424621582,4.064760832759021,1.2471068318504877,2.7577599952283176,2.314035394871538,6
131-47,PINACEAE,9.0,1946,Pinopsida,-0.531996488571167,10.648869514465332,1.0868826359737795,2.4035175013004846,1.799999999999998,3.1176914536239746,4
131-47,PINACEAE,9.0,1946,Pinopsida,-0.531996488571167,10.648869514465332,1.055575005911351,2.4291312903746984,0.6251334396009487,3.545307910843944,4
222-46,ROSACEAE,49.0,1946,Eudicot,1.3530229330062866,9.121986389160156,3.3084412307314324,0.0137396120849189,-0.6251334396009482,3.545307910843944,15
116-46,ROSACEAE,47.0,1946,Eudicot,2.275774955749512,8.985398292541504,3.344364316519432,0.0370910105079929,-1.7999999999999967,3.1176914536239755,0
36-46,VITACEAE,55.0,1946,Eudicot,3.809734582901001,8.669269561767578,2.780779879080228,3.7723223816565215,-2.7577599952283167,2.314035394871539,18
267-46,PINACEAE,35.0,1946,Pinopsida,2.3153929710388184,9.17125129699707,4.143458101442093,1.3458479906262255,-3.3828934348292656,1.2312725159724065,0
267-46,PINACEAE,35.0,1946,Pinopsida,2.3153929710388184,9.17125129699707,4.090013200186604,1.421711239708202,-3.599999999999995,4.408728476930465e-16,0
29-46,VITACEAE,55.0,1946,Eudicot,3.80952262878418,8.66808795928955,2.811910176422316,3.5591181373633844,-3.3828934348292656,-1.2312725159724056,18
264-46,PINACEAE,43.0,1946,Pinopsida,2.2526426315307617,9.17131805419922,1.589686173410655,1.6154090241375345,-2.7577599952283176,-2.314035394871538,0
250-46,PINACEAE,51.0,1946,Pinopsida,1.9854533672332764,8.73619556427002,3.492777842171108,1.6600587858633844,-1.7999999999999992,-3.117691453623974,7
264-46,PINACEAE,43.0,1946,Pinopsida,2.2526426315307617,9.17131805419922,1.5121937097342195,1.7027718211184038,-0.6251334396009484,-3.545307910843944,0
264-46,PINACEAE,43.0,1946,Pinopsida,2.2526426315307617,9.17131805419922,1.5073629558014543,1.669802823657392,0.625133439600947,-3.5453079108439445,0
264-46,PINACEAE,43.0,1946,Pinopsida,2.2526426315307617,9.17131805419922,1.5404636163821124,1.672489553276591,1.7999999999999976,-3.1176914536239746,0
273-46,ULMACEAE,6.0,1946,Eudicot,2.2999427318573,8.82215404510498,2.4441144860365966,2.7696480987069663,2.7577599952283167,-2.3140353948715395,0
264-46,PINACEAE,43.0,1946,Pinopsida,2.2526426315307617,9.17131805419922,1.5682764948603565,1.645803848739888,3.382893434829265,-1.231272515972408,0
286-47,ROSACEAE,52.0,1947,Eudicot,1.568659782409668,11.768546104431152,0.2594050477821383,2.760771123079394,3.649999999999995,0.0,4
503-47,ROSACEAE,56.0,1947,Eudicot,2.474421739578247,9.10641860961914,1.9197782424814704,4.996349642347468,3.487840741119409,1.075856386599799,0
814-37,TAXACEAE,31.0,1947,Pinopsida,2.2878968715667725,8.705530166625977,3.171979159508055,1.2638781626928903,3.0157715262533773,2.0561182119322177,0
273-47,PINACEAE,8.0,1947,Pinopsida,2.1878042221069336,8.705942153930664,2.0111242819812105,4.969412936282424,2.2757377767843745,2.8536849110083047,0
273-47,PINACEAE,8.0,1947,Pinopsida,2.1878042221069336,8.705942153930664,1.921091657763781,5.099755528002788,1.33349473893734,3.397689182551341,0
273-47,PINACEAE,8.0,1947,Pinopsida,2.1878042221069336,8.705942153930664,2.086371012142763,5.006987005546307,0.2727648415904478,3.639793859711303,0
36-47,ROSACEAE,8.0,1947,Eudicot,2.524908304214477,9.208606719970703,5.030951512004776,1.3700368112531578,-0.8122014089405463,3.5584868794636515,0
271-47,PINACEAE,0.0,1947,Pinopsida,2.2345118522644043,8.55456829071045,1.801158531207875,5.0715150395835735,-1.824999999999998,3.1609927238131967,7
429-47,ROSACEAE,48.0,1947,Eudicot,1.4588346481323242,9.954249382019045,2.1898333438145983,1.578582706886209,-2.6756393321788625,2.4826304928638523,14
474-47,PINACEAE,52.0,1947,Pinopsida,1.5781280994415283,11.957148551940918,3.962500422664789,0.8494393340210991,-3.288536367843825,1.5836756477790854,4
263-47,PINACEAE,0.0,1947,Pinopsida,2.25749945640564,8.704249382019043,4.489045395347148,1.5316731808293298,-3.609232515721714,0.5440042715430352,0
263-47,PINACEAE,0.0,1947,Pinopsida,2.25749945640564,8.704249382019043,1.836637564389093,5.143804987058047,-3.609232515721714,-0.5440042715430361,0
503-47,ROSACEAE,56.0,1947,Eudicot,2.474421739578247,9.10641860961914,1.918832468129267,4.997219330834923,-3.2885363678438253,-1.5836756477790843,0
229-47,ROSACEAE,52.0,1947,Eudicot,1.3033742904663086,8.737479209899902,1.09718042704435,2.898897389216017,-2.675639332178862,-2.4826304928638527,2
22832,ELAEAGNACEAE,43.0,1947,Eudicot,1.4192781448364258,8.639192581176758,2.7839800373076287,3.173479954513823,-1.8249999999999964,-3.160992723813197,2
273-47,PINACEAE,8.0,1947,Pinopsida,2.1878042221069336,8.705942153930664,2.03403287832316,5.020363624827496,-0.8122014089405472,-3.558486879463651,0
273-47,PINACEAE,8.0,1947,Pinopsida,2.1878042221069336,8.705942153930664,2.0378818146884896,5.011051429754843,0.2727648415904485,-3.639793859711303,0
228-47,ROSACEAE,44.0,1947,Eudicot,3.864593744277954,8.806943893432617,1.0203588480151211,2.8395736040733937,1.3334947389373413,-3.3976891825513404,18
22785,ARALIACEAE,63.0,1947,Eudicot,1.323257327079773,8.852790832519531,3.4848300697035484,2.871236943252825,2.2757377767843736,-2.853684911008305,2
22785,ARALIACEAE,63.0,1947,Eudicot,1.323257327079773,8.852790832519531,1.3291652272462215,2.670031248431769,3.0157715262533773,-2.056118211932217,2
273-47,PINACEAE,8.0,1947,Pinopsida,2.1878042221069336,8.705942153930664,2.043187858698729,5.034230241165915,3.4878407411194097,-1.0758563865997977,0
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,3.727313061334144,-1.323576767227678,3.699999999999995,0.0,0
308-48,PINACEAE,29.0,1948,Pinopsida,2.5368876457214355,9.15473175048828,4.482818566938022,0.944021520906972,3.573925557269548,0.9576304668793254,0
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,1.634287027210803,4.847779235447433,3.204293994002419,1.8499999999999968,0
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,1.3683028885536714,4.803312190840643,2.6162950903902225,2.616295090390222,0
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,2.855920401838376,0.9294360421254168,1.8499999999999976,3.2042939940024184,0
20-48,PINACEAE,49.0,1948,Pinopsida,2.4414403438568115,9.142692565917969,4.409877161759596,1.3357358922617095,0.9576304668793262,3.5739255572695474,0
532-48,ROSACEAE,49.0,1948,Eudicot,2.88437557220459,8.256948471069336,0.0946086726833073,2.9550842177422965,2.2655965784226e-16,3.699999999999995,6
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,2.6187155808065654,1.2933669054632446,-0.957630466879325,3.573925557269548,0
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,4.768760562860507,1.0058917149062836,-1.8499999999999963,3.2042939940024198,0
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,1.6231525526354744,0.9525079246250244,-2.616295090390222,2.6162950903902225,0
561-48,ULMACEAE,40.0,1948,Eudicot,4.102828025817871,8.681001663208008,2.699568234651224,3.0213741401162224,-3.204293994002418,1.8499999999999988,18
22802,PINACEAE,13.0,1948,Pinopsida,2.1079206466674805,8.543496131896973,3.5962142227174354,1.4892561698143254,-3.5739255572695474,0.9576304668793264,16
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,3.467373132020384,-1.3007622645104675,-3.699999999999995,4.5311931568452e-16,0
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,3.4143511379759275,-1.3239365736517357,-3.5739255572695483,-0.957630466879324,0
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,3.447267737835091,-1.353678569096246,-3.2042939940024198,-1.8499999999999963,0
530-48,ROSACEAE,32.0,1948,Eudicot,2.308104515075684,7.580266952514648,3.095905837931241,-0.7100543136566557,-2.616295090390224,-2.6162950903902207,9
20-48,PINACEAE,49.0,1948,Pinopsida,2.4414403438568115,9.142692565917969,4.411538514363883,1.334799795303752,-1.849999999999999,-3.204293994002417,0
446-48,PINACEAE,5.0,1948,Pinopsida,3.863690853118897,8.797036170959473,1.0602144904619308,2.4188079605073654,-0.957630466879328,-3.573925557269547,18
708-49,ANACARDIACEAE,34.0,1948,Eudicot,2.354804992675781,9.170665740966797,2.695862029461523,2.063204795870206,-6.796789735267801e-16,-3.699999999999995,0
446-48,PINACEAE,5.0,1948,Pinopsida,3.863690853118897,8.797036170959473,1.0577303910731644,2.44947929953878,0.9576304668793236,-3.5739255572695483,18
446-48,PINACEAE,5.0,1948,Pinopsida,3.863690853118897,8.797036170959473,1.03546624768137,2.4422456524303016,1.8499999999999948,-3.20429399400242,18
446-48,PINACEAE,5.0,1948,Pinopsida,3.863690853118897,8.797036170959473,1.07501960756872,2.4114989003992378,2.616295090390222,-2.616295090390223,18
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,3.4261065172777307,-1.2917944931132297,3.204293994002417,-1.849999999999999,0
524-48,TAXODIACEAE,17.0,1948,Pinopsida,2.140002012252808,9.14699649810791,3.460375939664118,-1.2898450102138668,3.573925557269547,-0.9576304668793284,0
320-49,ROSACEAE,27.0,1949,Eudicot,3.940454244613648,8.433847427368164,3.1243968097321613,-0.760963731413085,3.7499999999999942,0.0,18
660-49,PINACEAE,11.0,1949,Pinopsida,2.969592332839966,8.439352989196777,4.102268378918097,1.262550368236134,3.566461936106821,1.1588137289060512,6
822-49,ROSACEAE,59.0,1949,Eudicot,2.340909481048584,9.013111114501951,3.579109066972705,-0.0003059694736293,3.0338137289060487,2.204194696096771,0
19-49,TAXODIACEAE,7.0,1949,Pinopsida,2.0483057498931885,8.831001281738281,2.9046998674327824,1.0677682871137222,2.2041946960967715,3.0338137289060483,16
663-49,PINACEAE,10.0,1949,Pinopsida,2.7904109954833984,9.222293853759766,4.582614100679848,1.4512048599335683,1.1588137289060514,3.566461936106821,0
100-49,ROSACEAE,6.0,1949,Eudicot,2.6333653926849365,9.075693130493164,0.2460046554831478,2.746969789656305,2.296212748401284e-16,3.7499999999999942,0
822-49,ROSACEAE,59.0,1949,Eudicot,2.340909481048584,9.013111114501951,0.0,2.9720386409130697,-1.158813728906051,3.5664619361068213,0
985-49,PINACEAE,58.0,1949,Pinopsida,1.9635370969772337,8.771961212158203,4.137197632719335,1.1498187807092108,-2.2041946960967707,3.0338137289060487,7
319-49,ROSACEAE,44.0,1949,Eudicot,4.275390148162842,8.533239364624023,0.0606617170506069,2.94943762081175,-3.0338137289060483,2.2041946960967715,18
19-49,TAXODIACEAE,7.0,1949,Pinopsida,2.0483057498931885,8.831001281738281,2.8930545401653944,1.071674006316698,-3.566461936106821,1.1588137289060516,16
663-49,PINACEAE,10.0,1949,Pinopsida,2.7904109954833984,9.222293853759766,3.700911635723287,1.1207506249961623,-3.7499999999999942,4.592425496802568e-16,0
918-49,PINACEAE,48.0,1949,Pinopsida,2.545104503631592,9.051161766052246,3.5091429102669736,1.6537443522233843,-3.5664619361068213,-1.1588137289060507,0
24-49,PINACEAE,38.0,1949,Pinopsida,2.535682678222656,9.213536262512209,4.339280008267224,1.545373213167295,-3.0338137289060487,-2.2041946960967707,0
802-49,CORNACEAE,37.0,1949,Monocot,2.646101236343384,9.223529815673828,2.32657462991574,4.368334756900367,-2.2041946960967715,-3.0338137289060483,0
194-49,ROSACEAE,2.0,1949,Eudicot,2.1242287158966064,7.708000183105469,3.96347310928536,2.266440264068024,-1.1588137289060516,-3.566461936106821,9
166-52,ROSACEAE,3.0,1949,Eudicot,4.322172164916992,8.544342041015625,3.8303371073157,-0.1248256253747968,-6.888638245203851e-16,-3.7499999999999942,18
166-52,ROSACEAE,3.0,1949,Eudicot,4.322172164916992,8.544342041015625,3.875046571391749,-0.1720544374143173,1.1588137289060505,-3.5664619361068213,18
22828,CORNACEAE,48.0,1949,Monocot,1.575427532196045,11.75963020324707,2.585374632007415,3.908777930447741,2.20419469609677,-3.033813728906049,4
326-49,HAMAMELIDACEAE,45.0,1949,Eudicot,2.4579763412475586,8.474973678588867,1.8278848264444605,4.686513552761426,3.0338137289060483,-2.2041946960967715,7
326-49,HAMAMELIDACEAE,45.0,1949,Eudicot,2.4579763412475586,8.474973678588867,1.8247971230941853,4.694358007811388,3.566461936106821,-1.1588137289060518,7
1026-50,PINACEAE,62.0,1950,Pinopsida,2.3804354667663574,9.27499294281006,2.686733961354548,3.3624105854328263,3.7999999999999945,0.0,0
22915,LAURACEAE,61.0,1950,Monocot,2.23611831665039,9.142865180969238,2.1912207678867617,3.027351278693459,3.781701961354343,0.3724651332523297,0
370-50,HAMAMELIDACEAE,61.0,1950,Eudicot,3.831652164459229,8.724640846252441,5.051155424376475,-0.5654646637854057,3.72698406553227,0.7413432236612862,18
22915,LAURACEAE,61.0,1950,Monocot,2.23611831665039,9.142865180969238,2.21397942437784,3.044134240396488,3.636373275782388,1.1030817735669554,0
22915,LAURACEAE,61.0,1950,Monocot,2.23611831665039,9.142865180969238,2.203663851985312,3.05190665913824,3.5107422235428847,1.454197042987339,0
667-50,PINACEAE,19.0,1950,Pinopsida,2.3707046508789062,9.058122634887695,3.0408707093731664,1.7557399018201068,3.351300804523744,1.7913075999387884,0
769-50,PINACEAE,61.0,1950,Pinopsida,2.029215097427368,9.024102210998535,4.982644933586698,0.4193802548547864,3.159584526749667,2.111166885474485,0
325-50,ROSACEAE,10.0,1950,Eudicot,2.2159245014190674,8.924299240112305,3.0842446516426207,-0.3555380720345056,2.937439722778396,2.4106944798218493,0
667-50,PINACEAE,19.0,1950,Pinopsida,2.3707046508789062,9.058122634887695,3.486526984966304,1.9019173522401616,2.687005768508877,2.6870057685088766,0
22878,HAMAMELIDACEAE,26.0,1950,Eudicot,2.2842204570770264,9.068156242370604,1.5502582439635262,0.7941732196932207,2.4106944798218497,2.937439722778396,0
22878,HAMAMELIDACEAE,26.0,1950,Eudicot,2.2842204570770264,9.068156242370604,3.451788520005266,1.8723648272966784,2.1111668854744856,3.1595845267496667,0
667-50,PINACEAE,19.0,1950,Pinopsida,2.3707046508789062,9.058122634887695,3.5792383420287024,1.8810572098659577,1.791307599938789,3.351300804523744,0
667-50,PINACEAE,19.0,1950,Pinopsida,2.3707046508789062,9.058122634887695,3.5547904594629927,1.9157235631187173,1.4541970429873392,3.5107422235428847,0
22878,HAMAMELIDACEAE,26.0,1950,Eudicot,2.2842204570770264,9.068156242370604,4.031250721057859,2.16926552006953,1.1030817735669551,3.636373275782389,0
22878,HAMAMELIDACEAE,26.0,1950,Eudicot,2.2842204570770264,9.068156242370604,3.610776168176244,2.908008858089943,0.7413432236612865,3.72698406553227,0
22915,LAURACEAE,61.0,1950,Monocot,2.23611831665039,9.142865180969238,2.184237992822318,3.0430555715411174,0.3724651332523304,3.7817019613543423,0
769-50,PINACEAE,61.0,1950,Pinopsida,2.029215097427368,9.024102210998535,4.988107645522405,0.4406883730798654,2.326828918379968e-16,3.7999999999999945,0
617-50,ROSACEAE,47.0,1950,Eudicot,2.340606689453125,9.014917373657228,4.151696142064111,-0.0893072175290399,-0.3724651332523299,3.781701961354343,0
617-50,ROSACEAE,47.0,1950,Eudicot,2.340606689453125,9.014917373657228,4.0436692957746345,-0.1456096043330035,-0.741343223661286,3.72698406553227,0
338-50,ROSACEAE,10.0,1950,Eudicot,3.962723255157471,8.348122596740723,3.9121581226227136,-0.231828449554996,-1.103081773566955,3.636373275782389,18
667-50,PINACEAE,19.0,1950,Pinopsida,2.3707046508789062,9.058122634887695,3.500029259452049,1.8908151296550384,-1.4541970429873388,3.5107422235428847,0
535-50,ROSACEAE,5.0,1950,Eudicot,4.003666877746582,8.459758758544922,3.349624225195612,-0.3610980002567885,-1.7913075999387886,3.351300804523744,18
666-50,ULMACEAE,54.0,1950,Eudicot,2.5210378170013428,9.19379711151123,2.76351421080858,2.4927584952429243,-2.1111668854744843,3.159584526749668,0
22883,MYRICACEAE,14.0,1950,Eudicot,2.1413888931274414,8.82544994354248,3.626493419277267,2.5074377713121976,-2.4106944798218484,2.9374397227783966,16
22883,MYRICACEAE,14.0,1950,Eudicot,2.1413888931274414,8.82544994354248,2.0692870017646783,1.4994136660639017,-2.6870057685088766,2.687005768508877,16
22883,MYRICACEAE,14.0,1950,Eudicot,2.1413888931274414,8.82544994354248,2.066209871075671,1.4993138657650888,-2.937439722778396,2.4106944798218493,16
22915,LAURACEAE,61.0,1950,Monocot,2.23611831665039,9.142865180969238,3.6686625565109807,0.0591750199100715,-3.159584526749668,2.111166885474485,0
22915,LAURACEAE,61.0,1950,Monocot,2.23611831665039,9.142865180969238,3.135479862628017,1.6312438828367704,-3.351300804523744,1.791307599938789,0
303-50,ROSACEAE,33.0,1950,Eudicot,2.296839475631714,9.038759231567385,3.6345358653150015,-0.0282958315392534,-3.5107422235428847,1.4541970429873392,0
304-50,ROSACEAE,35.0,1950,Eudicot,2.202949285507202,9.013982772827148,3.164539836860285,-0.9248452329316024,-3.636373275782388,1.1030817735669554,0
22915,LAURACEAE,61.0,1950,Monocot,2.23611831665039,9.142865180969238,3.1088496826614573,1.6332541463921189,-3.72698406553227,0.7413432236612876,0
870-50,ROSACEAE,54.0,1950,Eudicot,2.6010618209838867,8.591256141662598,2.799202775294816,2.458524359919465,-3.7817019613543423,0.3724651332523306,7
873-50,ROSACEAE,5.0,1950,Eudicot,3.887498617172241,8.321534156799316,3.9533021903987446,-0.0272820704121841,-3.7999999999999945,4.653657836759936e-16,18
318-50,ROSACEAE,22.0,1950,Eudicot,4.099703311920166,8.701826095581055,4.036701899160107,-0.1133973634250651,-3.781701961354343,-0.3724651332523297,18
722-50,CELASTRACEAE,42.0,1950,Monocot,0.2650454044342041,8.750673294067383,3.16292269727478,2.7918480415723934,-3.72698406553227,-0.7413432236612867,1
308-50,ROSACEAE,13.0,1950,Eudicot,2.349982261657715,7.161665916442871,3.353251135250048,-1.0848150122346851,-3.636373275782389,-1.1030817735669547,9
311-50,ROSACEAE,34.0,1950,Eudicot,2.3317995071411133,7.120804786682129,3.305391492897116,-1.0763706297107092,-3.5107422235428847,-1.4541970429873383,9
596-50,ROSACEAE,44.0,1950,Eudicot,2.360255002975464,9.153499603271484,4.099833298307431,-0.1137496660385295,-3.351300804523744,-1.7913075999387884,0
411-50,ROSACEAE,44.0,1950,Eudicot,2.257353544235229,7.384216785430908,4.058425874675095,-0.1152489219402923,-3.159584526749668,-2.1111668854744843,9
596-50,ROSACEAE,44.0,1950,Eudicot,2.360255002975464,9.153499603271484,4.082408078666731,-0.1438582213240806,-2.9374397227783966,-2.4106944798218484,0
966-50,ROSACEAE,30.0,1950,Eudicot,2.3139803409576416,9.018555641174316,3.783705337650872,-0.1275802642289818,-2.687005768508877,-2.6870057685088766,0
762-50,ROSACEAE,44.0,1950,Eudicot,2.473337888717652,7.5487775802612305,4.335029310013169,0.172909863282257,-2.410694479821851,-2.9374397227783957,9
187-50,PINACEAE,35.0,1950,Pinopsida,3.8069217205047607,8.742901802062988,3.61615910440537,1.8107366303197523,-2.111166885474485,-3.159584526749667,18
412-50,ROSACEAE,39.0,1950,Eudicot,3.917410135269165,8.381632804870605,4.01631825122513,-0.1797957154517462,-1.7913075999387893,-3.351300804523744,18
